session_id,chain_id,n,delta,mu,alpha_lr,beta_exp,D,Delta,avg_price,converged,Z_hq
521,8,3,0.7,0.5,0.25,4e-06,1,0.22960085048838386,1.8130957110308612,1,0.46153846153846156
522,9,3,0.85,0.1,0.05,4e-06,1,0.22983327990518151,1.5892968490345014,0,0.6666666666666666
523,10,3,0.85,0.1,0.15,4e-06,1,0.14047736179511935,1.4941259193343281,0,0.6410256410256411
524,11,3,0.85,0.1,0.25,4e-06,0,3.4511726331075116e-06,1.1499971636448025,1,0.5128205128205128
525,12,3,0.85,0.25,0.05,4e-06,0,7.231755432048913e-07,1.3701630302731527,1,0.46153846153846156
526,13,3,0.85,0.25,0.15,4e-06,1,0.23409603090586592,1.8233875258314622,0,0.5128205128205128
527,14,3,0.85,0.25,0.25,4e-06,1,0.176178826649574,1.768065046186737,0,0.5384615384615384
528,15,3,0.85,0.5,0.05,4e-06,1,0.37002998220012834,1.9755667498801752,1,0.41025641025641024
529,16,3,0.85,0.5,0.15,4e-06,1,0.3570312964718492,1.9755667498801754,1,0.4358974358974359
530,17,3,0.85,0.5,0.25,4e-06,1,0.2545708220081622,1.731860191606204,1,0.48717948717948717
531,18,3,0.95,0.1,0.05,4e-06,1,0.235692123089784,1.3672313464007642,0,0.8717948717948718
532,19,3,0.95,0.1,0.15,4e-06,0,3.451172632436747e-06,1.149997163644805,1,0.5897435897435898
533,20,3,0.95,0.1,0.25,4e-06,0,3.4511726319256884e-06,1.1499971636448147,1,0.717948717948718
534,21,3,0.95,0.25,0.05,4e-06,1,0.25718570869161456,1.4361301683183854,0,0.5384615384615384
535,22,3,0.95,0.25,0.15,4e-06,1,0.24593861353117977,1.4361301683183854,0,0.5641025641025641
536,23,3,0.95,0.25,0.25,4e-06,1,0.2525241662353319,1.5191138877854733,0,0.41025641025641024
537,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978335845,1,0.358974358974359
538,25,3,0.95,0.5,0.15,4e-06,1,0.36360231031456103,2.192194801679261,1,0.38461538461538464
539,26,3,0.95,0.5,0.25,4e-06,0,0.0,1.6964659978336456,1,0.38461538461538464
540,0,2,0.7,0.1,0.05,4e-06,1,0.255577347500888,1.446277922991602,0,0.5897435897435898
541,1,2,0.7,0.1,0.15,4e-06,0,5.878761183951517e-06,1.1999698041802755,1,0.6153846153846154
542,2,2,0.7,0.1,0.25,4e-06,0,5.87876118409868e-06,1.1999698041802727,1,0.6410256410256411
543,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.4729266208269394,1,0.5384615384615384
544,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.4729266208266578,1,0.5897435897435898
545,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208268958,1,0.48717948717948717
546,6,2,0.7,0.5,0.05,4e-06,1,0.2441844945410222,1.905250121828721,1,0.48717948717948717
547,7,2,0.7,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558973166,1,0.5384615384615384
548,8,2,0.7,0.5,0.25,4e-06,1,0.24516620284517096,1.9346471490572201,1,0.46153846153846156
549,9,2,0.85,0.1,0.05,4e-06,0,5.878761183902463e-06,1.1999698041802704,1,0.6923076923076923
550,10,2,0.85,0.1,0.15,4e-06,1,0.2571424408201356,1.4895668538376143,0,0.6410256410256411
551,11,2,0.85,0.1,0.25,4e-06,1,0.24216264349594052,1.4895668538376143,0,0.48717948717948717
552,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208266925,1,0.46153846153846156
553,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.472926620827062,1,0.5384615384615384
554,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.4729266208268204,1,0.5641025641025641
555,15,2,0.85,0.5,0.05,4e-06,0,8.747384647215324e-06,1.7994726558973113,1,0.4358974358974359
556,16,2,0.85,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.46153846153846156
557,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558973522,1,0.5128205128205128
558,18,2,0.95,0.1,0.05,4e-06,0,5.87876118777775e-06,1.199969804180276,1,0.8974358974358975
559,19,2,0.95,0.1,0.15,4e-06,0,5.878761183902463e-06,1.1999698041802704,1,0.5897435897435898
560,20,2,0.95,0.1,0.25,4e-06,1,0.2760813234369542,1.3164111304535653,0,0.6923076923076923
561,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208271508,1,0.5641025641025641
562,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208269154,1,0.5897435897435898
563,23,2,0.95,0.25,0.25,4e-06,0,0.0,1.4729266208268268,1,0.4358974358974359
564,24,2,0.95,0.5,0.05,4e-06,0,8.747384676078556e-06,1.7994726558973957,1,0.358974358974359
565,25,2,0.95,0.5,0.15,4e-06,1,0.22669132956909221,2.111029312428216,1,0.38461538461538464
566,26,2,0.95,0.5,0.25,4e-06,0,8.74738464219563e-06,1.7994726558972274,1,0.38461538461538464
567,0,3,0.7,0.1,0.05,4e-06,1,0.20648132921454865,1.6844677787346747,0,0.5897435897435898
568,1,3,0.7,0.1,0.15,4e-06,0,3.4511726332991587e-06,1.1499971636448192,1,0.6153846153846154
569,2,3,0.7,0.1,0.25,4e-06,1,0.0898307854313697,1.335507703167373,0,0.6153846153846154
570,3,3,0.7,0.25,0.05,4e-06,1,0.2641094166134689,1.602097607252561,0,0.5128205128205128
571,4,3,0.7,0.25,0.15,4e-06,0,7.231755411740571e-07,1.370163030273207,1,0.5897435897435898
572,5,3,0.7,0.25,0.25,4e-06,1,0.16349937276137005,1.6297588470749238,0,0.46153846153846156
573,6,3,0.7,0.5,0.05,4e-06,0,0.0,1.696465997833572,1,0.5128205128205128
574,7,3,0.7,0.5,0.15,4e-06,0,0.0,1.6964659978336663,1,0.5384615384615384
575,8,3,0.7,0.5,0.25,4e-06,1,0.23469935224220018,1.8672527239806325,1,0.46153846153846156
576,9,3,0.85,0.1,0.05,4e-06,1,0.21283678957332122,1.5892968490345014,0,0.6666666666666666
577,10,3,0.85,0.1,0.15,4e-06,0,3.4511726296259245e-06,1.149997163644809,1,0.6666666666666666
578,11,3,0.85,0.1,0.25,4e-06,0,3.4511726296578657e-06,1.1499971636448139,1,0.5128205128205128
579,12,3,0.85,0.25,0.05,4e-06,1,0.25769310351131525,1.6574200868972866,0,0.4358974358974359
580,13,3,0.85,0.25,0.15,4e-06,0,7.231755436324353e-07,1.37016303027316,1,0.5384615384615384
581,14,3,0.85,0.25,0.25,4e-06,0,7.23175539784539e-07,1.3701630302731658,1,0.5641025641025641
582,15,3,0.85,0.5,0.05,4e-06,1,0.3637838105501411,1.9484882434052897,1,0.41025641025641024
583,16,3,0.85,0.5,0.15,4e-06,0,0.0,1.696465997833583,1,0.46153846153846156
584,17,3,0.85,0.5,0.25,4e-06,1,0.26894552428960483,1.8401742175057467,1,0.48717948717948717
585,18,3,0.95,0.1,0.05,4e-06,1,0.2245193504354414,1.4624022761009374,0,0.8717948717948718
586,19,3,0.95,0.1,0.15,4e-06,1,0.20953631707610262,1.5892968490345014,0,0.5641025641025641
587,20,3,0.95,0.1,0.25,4e-06,1,0.16846997221108742,1.5892968490345014,0,0.6923076923076923
588,21,3,0.95,0.25,0.05,4e-06,0,7.231755471596737e-07,1.3701630302731818,1,0.5641025641025641
589,22,3,0.95,0.25,0.15,4e-06,1,0.25427190337398875,1.4914526479631105,0,0.5641025641025641
590,23,3,0.95,0.25,0.25,4e-06,1,0.25488842142100965,1.5744363674301987,0,0.41025641025641024
591,24,3,0.95,0.5,0.05,4e-06,1,0.37297785743890016,1.8401742175057467,1,0.3333333333333333
592,25,3,0.95,0.5,0.15,4e-06,1,0.36757719913945974,1.9484882434052897,1,0.38461538461538464
593,26,3,0.95,0.5,0.25,4e-06,1,0.32613164386685667,2.002645256355061,1,0.358974358974359
594,0,2,0.7,0.1,0.05,4e-06,0,5.878761186355176e-06,1.1999698041802727,1,0.6153846153846154
595,1,2,0.7,0.1,0.15,4e-06,1,0.2254961787767009,1.4029889921455898,0,0.5897435897435898
596,2,2,0.7,0.1,0.25,4e-06,0,5.8787611843439514e-06,1.1999698041802702,1,0.6410256410256411
597,3,2,0.7,0.25,0.05,4e-06,1,0.273171092463368,1.6011461012674417,0,0.5128205128205128
598,4,2,0.7,0.25,0.15,4e-06,1,0.2664738082848309,1.5685433239478908,0,0.5641025641025641
599,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208270326,1,0.48717948717948717
600,6,2,0.7,0.5,0.05,4e-06,0,8.747384608312705e-06,1.7994726558972483,1,0.5128205128205128
601,7,2,0.7,0.5,0.15,4e-06,1,0.2384232836943545,1.8758530946002216,1,0.5128205128205128
602,8,2,0.7,0.5,0.25,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.48717948717948717
603,9,2,0.85,0.1,0.05,4e-06,0,5.8787611841477346e-06,1.1999698041802729,1,0.6923076923076923
604,10,2,0.85,0.1,0.15,4e-06,0,5.8787611843439514e-06,1.1999698041802702,1,0.6666666666666666
605,11,2,0.85,0.1,0.25,4e-06,1,0.2535974189989908,1.446277922991602,0,0.48717948717948717
606,12,2,0.85,0.25,0.05,4e-06,1,0.2703853519273306,1.8293655425042994,0,0.4358974358974359
607,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208266776,1,0.5384615384615384
608,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.4729266208268401,1,0.5641025641025641
609,15,2,0.85,0.5,0.05,4e-06,0,8.747384644705477e-06,1.7994726558972753,1,0.4358974358974359
610,16,2,0.85,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558972651,1,0.46153846153846156
611,17,2,0.85,0.5,0.25,4e-06,1,0.27160302051183444,1.8170590401432232,1,0.48717948717948717
612,18,2,0.95,0.1,0.05,4e-06,1,0.32124648812409995,1.4029889921455898,0,0.8717948717948718
613,19,2,0.95,0.1,0.15,4e-06,1,0.28149233406219953,1.316411130453565,0,0.5641025641025641
614,20,2,0.95,0.1,0.25,4e-06,0,5.878761184245843e-06,1.1999698041802753,1,0.717948717948718
615,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208269325,1,0.5641025641025641
616,22,2,0.95,0.25,0.15,4e-06,1,0.28524937989035204,1.6663516559065439,0,0.5641025641025641
617,23,2,0.95,0.25,0.25,4e-06,1,0.2972229746112406,1.5685433239478908,0,0.41025641025641024
618,24,2,0.95,0.5,0.05,4e-06,0,8.747384647215324e-06,1.799472655897283,1,0.358974358974359
619,25,2,0.95,0.5,0.15,4e-06,0,8.747384781492102e-06,1.799472655897332,1,0.41025641025641024
620,26,2,0.95,0.5,0.25,4e-06,0,8.747384647215324e-06,1.7994726558973948,1,0.38461538461538464
621,0,3,0.7,0.1,0.05,4e-06,1,0.20609822459177166,1.430678632867546,0,0.5897435897435898
622,1,3,0.7,0.1,0.15,4e-06,1,0.10762389916160708,1.2403367734672,0,0.5897435897435898
623,2,3,0.7,0.1,0.25,4e-06,1,0.09536503373439574,1.208613130233809,0,0.6153846153846154
624,3,3,0.7,0.25,0.05,4e-06,0,7.23175539784539e-07,1.370163030273216,1,0.5384615384615384
625,4,3,0.7,0.25,0.15,4e-06,0,7.23175550900684e-07,1.3701630302732344,1,0.5897435897435898
626,5,3,0.7,0.25,0.25,4e-06,1,0.1704058081200434,1.4914526479631105,0,0.46153846153846156
627,6,3,0.7,0.5,0.05,4e-06,0,0.0,1.6964659978336842,1,0.5128205128205128
628,7,3,0.7,0.5,0.15,4e-06,1,0.30747498033310927,1.840174217505747,1,0.5128205128205128
629,8,3,0.7,0.5,0.25,4e-06,1,0.22186486959864168,1.8401742175057467,1,0.46153846153846156
630,9,3,0.85,0.1,0.05,4e-06,1,0.22930496476309256,1.4624022761009374,0,0.6666666666666666
631,10,3,0.85,0.1,0.15,4e-06,0,3.451172631829865e-06,1.1499971636448139,1,0.6666666666666666
632,11,3,0.85,0.1,0.25,4e-06,0,3.4511726296578657e-06,1.1499971636448194,1,0.5128205128205128
633,12,3,0.85,0.25,0.05,4e-06,1,0.2512762002429632,1.5467751276078356,0,0.4358974358974359
634,13,3,0.85,0.25,0.15,4e-06,1,0.24586807900052193,1.4361301683183851,0,0.5128205128205128
635,14,3,0.85,0.25,0.25,4e-06,1,0.1825179305218312,1.6574200868972866,0,0.5384615384615384
636,15,3,0.85,0.5,0.05,4e-06,0,0.0,1.6964659978336363,1,0.4358974358974359
637,16,3,0.85,0.5,0.15,4e-06,0,0.0,1.6964659978336665,1,0.46153846153846156
638,17,3,0.85,0.5,0.25,4e-06,1,0.24446411866961149,1.9484882434052897,1,0.48717948717948717
639,18,3,0.95,0.1,0.05,4e-06,1,0.23880583147253037,1.398954989634155,0,0.8717948717948718
640,19,3,0.95,0.1,0.15,4e-06,1,0.20900230702776257,1.398954989634155,0,0.5641025641025641
641,20,3,0.95,0.1,0.25,4e-06,1,0.14956070515605246,1.208613130233809,0,0.6923076923076923
642,21,3,0.95,0.25,0.05,4e-06,1,0.25293259284175496,1.7957262860091,0,0.5384615384615384
643,22,3,0.95,0.25,0.15,4e-06,1,0.24462553361196482,1.5467751276078356,0,0.5641025641025641
644,23,3,0.95,0.25,0.25,4e-06,0,7.231755593446788e-07,1.370163030273179,1,0.4358974358974359
645,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978336722,1,0.358974358974359
646,25,3,0.95,0.5,0.15,4e-06,1,0.3663822549531212,1.8672527239806325,1,0.38461538461538464
647,26,3,0.95,0.5,0.25,4e-06,1,0.3145900053920315,1.9484882434052897,1,0.358974358974359
648,0,2,0.7,0.1,0.05,4e-06,1,0.26212860804848376,1.2298332687615403,0,0.5897435897435898
649,1,2,0.7,0.1,0.15,4e-06,1,0.2370588145271143,1.3597000612995775,0,0.5897435897435898
650,2,2,0.7,0.1,0.25,4e-06,0,5.8787611843439514e-06,1.1999698041802755,1,0.6410256410256411
651,3,2,0.7,0.25,0.05,4e-06,1,0.33277214639046115,1.5359405466283396,0,0.5128205128205128
652,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.472926620827112,1,0.5897435897435898
653,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208268863,1,0.48717948717948717
654,6,2,0.7,0.5,0.05,4e-06,0,8.747384673568709e-06,1.7994726558972651,1,0.5128205128205128
655,7,2,0.7,0.5,0.15,4e-06,0,8.74738464219563e-06,1.7994726558973142,1,0.5384615384615384
656,8,2,0.7,0.5,0.25,4e-06,1,0.2475992562334855,1.9346471490572201,1,0.46153846153846156
657,9,2,0.85,0.1,0.05,4e-06,1,0.26630357033012847,1.4029889921455898,0,0.6666666666666666
658,10,2,0.85,0.1,0.15,4e-06,1,0.2600666992027642,1.186544337915528,0,0.6410256410256411
659,11,2,0.85,0.1,0.25,4e-06,0,5.878761187728696e-06,1.1999698041802835,1,0.5128205128205128
660,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208267515,1,0.46153846153846156
661,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208266396,1,0.5384615384615384
662,14,2,0.85,0.25,0.25,4e-06,1,0.28832691533994576,1.4707349919892372,0,0.5384615384615384
663,15,2,0.85,0.5,0.05,4e-06,0,8.747384676078556e-06,1.7994726558974112,1,0.4358974358974359
664,16,2,0.85,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558973244,1,0.46153846153846156
665,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558973957,1,0.5128205128205128
666,18,2,0.95,0.1,0.05,4e-06,1,0.33560392942499495,1.4029889921455898,0,0.8717948717948718
667,19,2,0.95,0.1,0.15,4e-06,0,5.878761183951517e-06,1.1999698041802755,1,0.5897435897435898
668,20,2,0.95,0.1,0.25,4e-06,1,0.2972215476189645,1.7493004389136884,0,0.6923076923076923
669,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208267833,1,0.5641025641025641
670,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208268719,1,0.5897435897435898
671,23,2,0.95,0.25,0.25,4e-06,1,0.2794442002808815,1.4055294373501352,0,0.41025641025641024
672,24,2,0.95,0.5,0.05,4e-06,0,8.747384676078556e-06,1.7994726558974112,1,0.358974358974359
673,25,2,0.95,0.5,0.15,4e-06,0,8.747384644705477e-06,1.799472655897362,1,0.41025641025641024
674,26,2,0.95,0.5,0.25,4e-06,0,8.747384640940707e-06,1.799472655897345,1,0.38461538461538464
675,0,3,0.7,0.1,0.05,4e-06,0,3.4511726296578657e-06,1.1499971636448139,1,0.6153846153846154
676,1,3,0.7,0.1,0.15,4e-06,1,0.10851986570518019,1.430678632867546,0,0.5897435897435898
677,2,3,0.7,0.1,0.25,4e-06,1,0.0955334470809885,1.2403367734672,0,0.6153846153846154
678,3,3,0.7,0.25,0.05,4e-06,0,7.231755458770416e-07,1.370163030273195,1,0.5384615384615384
679,4,3,0.7,0.25,0.15,4e-06,1,0.1982932097098307,1.8233875258314622,0,0.5641025641025641
680,5,3,0.7,0.25,0.25,4e-06,0,7.231755250342695e-07,1.3701630302731942,1,0.48717948717948717
681,6,3,0.7,0.5,0.05,4e-06,0,0.0,1.6964659978336634,1,0.5128205128205128
682,7,3,0.7,0.5,0.15,4e-06,1,0.32158743908260246,1.8943312304555182,1,0.5128205128205128
683,8,3,0.7,0.5,0.25,4e-06,1,0.2191117802045597,1.7589386980810897,1,0.46153846153846156
684,9,3,0.85,0.1,0.05,4e-06,0,3.4511726294981598e-06,1.1499971636448016,1,0.6923076923076923
685,10,3,0.85,0.1,0.15,4e-06,1,0.14174366637411273,1.272060416700591,0,0.6410256410256411
686,11,3,0.85,0.1,0.25,4e-06,1,0.11816512955016927,1.4624022761009374,0,0.48717948717948717
687,12,3,0.85,0.25,0.05,4e-06,0,7.231755592377928e-07,1.370163030273254,1,0.46153846153846156
688,13,3,0.85,0.25,0.15,4e-06,1,0.24473501426088456,1.5191138877854733,0,0.5128205128205128
689,14,3,0.85,0.25,0.25,4e-06,1,0.18540178634530127,1.4361301683183851,0,0.5384615384615384
690,15,3,0.85,0.5,0.05,4e-06,0,0.0,1.6964659978336696,1,0.4358974358974359
691,16,3,0.85,0.5,0.15,4e-06,1,0.33678503976602847,1.7047816851313182,1,0.4358974358974359
692,17,3,0.85,0.5,0.25,4e-06,1,0.26678194969585245,1.6777031786564323,1,0.48717948717948717
693,18,3,0.95,0.1,0.05,4e-06,1,0.2449654427811937,1.5575732058011102,0,0.8717948717948718
694,19,3,0.95,0.1,0.15,4e-06,1,0.21590848183605824,1.430678632867546,0,0.5641025641025641
695,20,3,0.95,0.1,0.25,4e-06,1,0.15529491915219815,1.272060416700591,0,0.6923076923076923
696,21,3,0.95,0.25,0.05,4e-06,1,0.2674279680453051,1.602097607252561,0,0.5384615384615384
697,22,3,0.95,0.25,0.15,4e-06,1,0.2579172452223438,1.3531464488512972,0,0.5641025641025641
698,23,3,0.95,0.25,0.25,4e-06,0,7.231755450219534e-07,1.370163030273219,1,0.4358974358974359
699,24,3,0.95,0.5,0.05,4e-06,1,0.3681432246646084,1.8672527239806325,1,0.3333333333333333
700,25,3,0.95,0.5,0.15,4e-06,0,0.0,1.6964659978336456,1,0.41025641025641024
701,26,3,0.95,0.5,0.25,4e-06,1,0.33662900059578865,1.7047816851313182,1,0.358974358974359
702,0,2,0.7,0.1,0.05,4e-06,1,0.26696739949381376,1.4029889921455898,0,0.5897435897435898
703,1,2,0.7,0.1,0.15,4e-06,0,5.878761183951517e-06,1.1999698041802755,1,0.6153846153846154
704,2,2,0.7,0.1,0.25,4e-06,0,5.8787611862080135e-06,1.19996980418027,1,0.6410256410256411
705,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.4729266208267862,1,0.5384615384615384
706,4,2,0.7,0.25,0.15,4e-06,0,0.0,1.4729266208268093,1,0.5897435897435898
707,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.472926620827002,1,0.48717948717948717
708,6,2,0.7,0.5,0.05,4e-06,1,0.2317417061934374,1.787662012914724,1,0.48717948717948717
709,7,2,0.7,0.5,0.15,4e-06,1,0.25409527363410395,1.905250121828721,1,0.5128205128205128
710,8,2,0.7,0.5,0.25,4e-06,0,8.747384673568709e-06,1.7994726558973442,1,0.48717948717948717
711,9,2,0.85,0.1,0.05,4e-06,0,5.87876118409868e-06,1.1999698041802702,1,0.6923076923076923
712,10,2,0.85,0.1,0.15,4e-06,1,0.25767691243399454,1.3597000612995775,0,0.6410256410256411
713,11,2,0.85,0.1,0.25,4e-06,0,5.878761187728696e-06,1.1999698041802682,1,0.5128205128205128
714,12,2,0.85,0.25,0.05,4e-06,0,0.0,1.4729266208268927,1,0.46153846153846156
715,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208268246,1,0.5384615384615384
716,14,2,0.85,0.25,0.25,4e-06,0,0.0,1.4729266208269096,1,0.5641025641025641
717,15,2,0.85,0.5,0.05,4e-06,0,8.747384810355336e-06,1.79947265589732,1,0.4358974358974359
718,16,2,0.85,0.5,0.15,4e-06,0,8.747384673568709e-06,1.7994726558974035,1,0.46153846153846156
719,17,2,0.85,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558972376,1,0.5128205128205128
720,18,2,0.95,0.1,0.05,4e-06,1,0.3030204035333093,1.4029889921455898,0,0.8717948717948718
721,19,2,0.95,0.1,0.15,4e-06,0,5.878761186355176e-06,1.1999698041802727,1,0.5897435897435898
722,20,2,0.95,0.1,0.25,4e-06,0,5.878761187532479e-06,1.199969804180271,1,0.717948717948718
723,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.472926620826952,1,0.5641025641025641
724,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208268048,1,0.5897435897435898
725,23,2,0.95,0.25,0.25,4e-06,0,0.0,1.4729266208267047,1,0.4358974358974359
726,24,2,0.95,0.5,0.05,4e-06,0,8.747384673568709e-06,1.7994726558973244,1,0.358974358974359
727,25,2,0.95,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558973522,1,0.41025641025641024
728,26,2,0.95,0.5,0.25,4e-06,0,8.74738464219563e-06,1.7994726558972274,1,0.38461538461538464
729,0,3,0.7,0.1,0.05,4e-06,1,0.20244405072771582,1.4941259193343281,0,0.5897435897435898
730,1,3,0.7,0.1,0.15,4e-06,1,0.10677584467792121,1.2403367734672,0,0.5897435897435898
731,2,3,0.7,0.1,0.25,4e-06,0,3.451172631829865e-06,1.149997163644813,1,0.6410256410256411
732,3,3,0.7,0.25,0.05,4e-06,0,7.231755430980052e-07,1.370163030273196,1,0.5384615384615384
733,4,3,0.7,0.25,0.15,4e-06,1,0.18862802906690418,1.3254852090289344,0,0.5641025641025641
734,5,3,0.7,0.25,0.25,4e-06,1,0.16477187423473438,1.5744363674301984,0,0.46153846153846156
735,6,3,0.7,0.5,0.05,4e-06,0,0.0,1.6964659978336296,1,0.5128205128205128
736,7,3,0.7,0.5,0.15,4e-06,1,0.310599303769742,1.8672527239806325,1,0.5128205128205128
737,8,3,0.7,0.5,0.25,4e-06,1,0.22613290384206408,2.002645256355061,1,0.46153846153846156
738,9,3,0.85,0.1,0.05,4e-06,1,0.23307544058144994,1.4624022761009374,0,0.6666666666666666
739,10,3,0.85,0.1,0.15,4e-06,1,0.14601050008626357,1.3037840599339818,0,0.6410256410256411
740,11,3,0.85,0.1,0.25,4e-06,1,0.11043933885190702,1.398954989634155,0,0.48717948717948717
741,12,3,0.85,0.25,0.05,4e-06,1,0.258387554999267,1.5467751276078356,0,0.4358974358974359
742,13,3,0.85,0.25,0.15,4e-06,0,7.23175528989052e-07,1.3701630302732015,1,0.5384615384615384
743,14,3,0.85,0.25,0.25,4e-06,1,0.1731237245565597,1.4361301683183851,0,0.5384615384615384
744,15,3,0.85,0.5,0.05,4e-06,1,0.3676670020909797,1.8943312304555182,1,0.41025641025641024
745,16,3,0.85,0.5,0.15,4e-06,1,0.35938625593245244,1.6777031786564323,1,0.4358974358974359
746,17,3,0.85,0.5,0.25,4e-06,0,0.0,1.696465997833677,1,0.5128205128205128
747,18,3,0.95,0.1,0.05,4e-06,1,0.24028640785532604,1.5258495625677193,0,0.8717948717948718
748,19,3,0.95,0.1,0.15,4e-06,0,3.4511726294981598e-06,1.1499971636448016,1,0.5897435897435898
749,20,3,0.95,0.1,0.25,4e-06,1,0.1648926806194145,1.4624022761009374,0,0.6923076923076923
750,21,3,0.95,0.25,0.05,4e-06,1,0.2601680443834715,1.5467751276078356,0,0.5384615384615384
751,22,3,0.95,0.25,0.15,4e-06,0,7.231755385019068e-07,1.3701630302731977,1,0.5897435897435898
752,23,3,0.95,0.25,0.25,4e-06,0,7.231755637270052e-07,1.3701630302731769,1,0.4358974358974359
753,24,3,0.95,0.5,0.05,4e-06,0,0.0,1.6964659978337366,1,0.358974358974359
754,25,3,0.95,0.5,0.15,4e-06,1,0.34990494743985806,1.8943312304555182,1,0.38461538461538464
755,26,3,0.95,0.5,0.25,4e-06,0,0.0,1.6964659978336585,1,0.38461538461538464
756,0,2,0.7,0.1,0.05,4e-06,0,5.8787611680088796e-06,1.1999698041802596,1,0.6153846153846154
757,1,2,0.7,0.1,0.15,4e-06,1,0.2360153490496248,1.6194336463756513,0,0.5897435897435898
758,2,2,0.7,0.1,0.25,4e-06,1,0.23458198309661052,1.4895668538376143,0,0.6153846153846154
759,3,2,0.7,0.25,0.05,4e-06,0,0.0,1.472926620826866,1,0.5384615384615384
760,4,2,0.7,0.25,0.15,4e-06,1,0.26041883577648456,1.6663516559065439,0,0.5641025641025641
761,5,2,0.7,0.25,0.25,4e-06,0,0.0,1.4729266208268017,1,0.48717948717948717
762,6,2,0.7,0.5,0.05,4e-06,0,8.747384644705477e-06,1.7994726558972753,1,0.5128205128205128
763,7,2,0.7,0.5,0.15,4e-06,1,0.23859978023501816,1.787662012914724,1,0.5128205128205128
764,8,2,0.7,0.5,0.25,4e-06,0,8.747384676078556e-06,1.7994726558972376,1,0.48717948717948717
765,9,2,0.85,0.1,0.05,4e-06,0,5.878761184245843e-06,1.199969804180281,1,0.6923076923076923
766,10,2,0.85,0.1,0.15,4e-06,0,5.8787611841477346e-06,1.1999698041802698,1,0.6666666666666666
767,11,2,0.85,0.1,0.25,4e-06,0,5.878761184196789e-06,1.199969804180267,1,0.5128205128205128
768,12,2,0.85,0.25,0.05,4e-06,1,0.2453406855569298,1.5685433239478908,0,0.4358974358974359
769,13,2,0.85,0.25,0.15,4e-06,0,0.0,1.4729266208268812,1,0.5384615384615384
770,14,2,0.85,0.25,0.25,4e-06,1,0.2463385487012581,1.4707349919892374,0,0.5384615384615384
771,15,2,0.85,0.5,0.05,4e-06,1,0.2539009056285504,1.7582649856862247,1,0.41025641025641024
772,16,2,0.85,0.5,0.15,4e-06,0,8.747384676078556e-06,1.7994726558972376,1,0.46153846153846156
773,17,2,0.85,0.5,0.25,4e-06,1,0.26573425364016606,1.8758530946002216,1,0.48717948717948717
774,18,2,0.95,0.1,0.05,4e-06,0,5.878761184393006e-06,1.1999698041802698,1,0.8974358974358975
775,19,2,0.95,0.1,0.15,4e-06,1,0.28588000826187715,1.5328557846836266,0,0.5641025641025641
776,20,2,0.95,0.1,0.25,4e-06,1,0.3021216251928345,1.446277922991602,0,0.6923076923076923
777,21,2,0.95,0.25,0.05,4e-06,0,0.0,1.4729266208269234,1,0.5641025641025641
778,22,2,0.95,0.25,0.15,4e-06,0,0.0,1.4729266208267544,1,0.5897435897435898
779,23,2,0.95,0.25,0.25,4e-06,1,0.2777585850785354,1.5359405466283396,0,0.41025641025641024
780,24,2,0.95,0.5,0.05,4e-06,0,8.747384676078556e-06,1.7994726558974112,1,0.358974358974359
